millis,stamp,datetime,light,temp,vcc
389000, 1273010642, 2010/5/4 22:4:2, 0, 51.63, 4.56
390000, 1273010643, 2010/5/4 22:4:3, 0, 51.63, 4.56
391000, 1273010644, 2010/5/4 22:4:4, 0, 51.63, 4.56
392000, 1273010645, 2010/5/4 22:4:5, 0, 51.63, 4.49
393000, 1273010646, 2010/5/4 22:4:6, 0, 51.63, 4.64
394000, 1273010647, 2010/5/4 22:4:7, 0, 51.63, 4.56
395000, 1273010648, 2010/5/4 22:4:8, 0, 51.63, 4.56
396000, 1273010649, 2010/5/4 22:4:9, 0, 51.63, 4.58
397000, 1273010650, 2010/5/4 22:4:10, 0, 51.63, 4.56
398000, 1273010651, 2010/5/4 22:4:11, 0, 51.63, 4.56
399000, 1273010652, 2010/5/4 22:4:12, 0, 51.63, 4.56
400000, 1273010653, 2010/5/4 22:4:13, 0, 51.63, 4.56
401000, 1273010654, 2010/5/4 22:4:14, 0, 51.63, 4.37
402000, 1273010655, 2010/5/4 22:4:15, 0, 51.63, 4.64
403000, 1273010656, 2010/5/4 22:4:16, 0, 51.63, 4.58
404000, 1273010657, 2010/5/4 22:4:17, 0, 51.63, 4.58
405000, 1273010658, 2010/5/4 22:4:18, 0, 51.05, 4.58
406001, 1273010659, 2010/5/4 22:4:19, 0, 51.05, 4.58
407000, 1273010660, 2010/5/4 22:4:20, 0, 51.05, 4.58
408000, 1273010661, 2010/5/4 22:4:21, 0, 51.05, 4.58
409000, 1273010662, 2010/5/4 22:4:22, 0, 51.05, 4.58
410000, 1273010663, 2010/5/4 22:4:23, 0, 51.05, 4.58
411000, 1273010664, 2010/5/4 22:4:24, 0, 51.05, 4.58
412000, 1273010665, 2010/5/4 22:4:25, 0, 51.05, 4.58
413000, 1273010666, 2010/5/4 22:4:26, 0, 51.05, 4.58
414000, 1273010667, 2010/5/4 22:4:27, 0, 51.05, 4.58
415000, 1273010668, 2010/5/4 22:4:28, 0, 51.05, 4.58
416000, 1273010669, 2010/5/4 22:4:29, 0, 51.05, 4.58
417000, 1273010670, 2010/5/4 22:4:30, 0, 51.05, 4.58
418000, 1273010671, 2010/5/4 22:4:31, 0, 51.05, 4.58
419000, 1273010672, 2010/5/4 22:4:32, 0, 51.05, 4.58
420000, 1273010673, 2010/5/4 22:4:33, 0, 51.05, 4.52
421000, 1273010674, 2010/5/4 22:4:34, 0, 51.05, 4.67
422000, 1273010675, 2010/5/4 22:4:35, 0, 51.05, 4.60
423000, 1273010676, 2010/5/4 22:4:36, 0, 50.47, 4.60
424000, 1273010677, 2010/5/4 22:4:37, 0, 50.47, 4.60
425000, 1273010678, 2010/5/4 22:4:38, 0, 50.47, 4.60
426000, 1273010679, 2010/5/4 22:4:39, 0, 50.47, 4.60
427000, 1273010680, 2010/5/4 22:4:40, 0, 50.47, 4.60
428000, 1273010681, 2010/5/4 22:4:41, 0, 50.47, 4.60
429000, 1273010682, 2010/5/4 22:4:42, 0, 50.47, 4.52
430000, 1273010683, 2010/5/4 22:4:43, 0, 50.47, 4.67
431000, 1273010684, 2010/5/4 22:4:44, 0, 50.47, 4.62
432000, 1273010685, 2010/5/4 22:4:45, 0, 50.47, 4.60
433000, 1273010686, 2010/5/4 22:4:46, 0, 50.47, 4.60
434000, 1273010687, 2010/5/4 22:4:47, 0, 50.47, 4.60
435000, 1273010688, 2010/5/4 22:4:48, 0, 50.47, 4.60
436000, 1273010689, 2010/5/4 22:4:49, 0, 50.47, 4.60
437000, 1273010690, 2010/5/4 22:4:50, 0, 50.47, 4.62
438000, 1273010691, 2010/5/4 22:4:51, 0, 50.47, 4.52
439000, 1273010692, 2010/5/4 22:4:52, 0, 50.47, 4.69
440000, 1273010693, 2010/5/4 22:4:53, 0, 50.47, 4.62
441000, 1273010694, 2010/5/4 22:4:54, 0, 50.47, 4.62
442000, 1273010695, 2010/5/4 22:4:55, 0, 50.47, 4.62
443000, 1273010696, 2010/5/4 22:4:56, 0, 50.47, 4.62
444000, 1273010697, 2010/5/4 22:4:57, 0, 50.47, 4.62
445000, 1273010698, 2010/5/4 22:4:58, 0, 50.47, 4.62
446000, 1273010699, 2010/5/4 22:4:59, 0, 50.47, 4.62
447001, 1273010700, 2010/5/4 22:5:0, 0, 49.89, 4.54
448000, 1273010701, 2010/5/4 22:5:1, 0, 49.89, 4.69
449000, 1273010702, 2010/5/4 22:5:2, 0, 49.89, 4.62
450000, 1273010703, 2010/5/4 22:5:3, 0, 49.89, 4.62
451000, 1273010704, 2010/5/4 22:5:4, 0, 49.89, 4.62
452000, 1273010705, 2010/5/4 22:5:5, 0, 49.89, 4.62
453000, 1273010706, 2010/5/4 22:5:6, 0, 49.89, 4.62
454000, 1273010707, 2010/5/4 22:5:7, 0, 49.89, 4.62
455000, 1273010708, 2010/5/4 22:5:8, 0, 49.89, 4.62
456000, 1273010709, 2010/5/4 22:5:9, 0, 49.89, 4.62
457001, 1273010710, 2010/5/4 22:5:10, 0, 49.89, 4.62
458000, 1273010711, 2010/5/4 22:5:11, 0, 49.89, 4.62
459000, 1273010712, 2010/5/4 22:5:12, 0, 49.89, 4.62
460000, 1273010713, 2010/5/4 22:5:13, 0, 49.89, 4.62
461000, 1273010714, 2010/5/4 22:5:14, 0, 49.89, 4.62
462000, 1273010715, 2010/5/4 22:5:15, 0, 49.89, 4.64
463000, 1273010716, 2010/5/4 22:5:16, 0, 49.89, 4.62
464001, 1273010717, 2010/5/4 22:5:17, 0, 49.89, 4.64
465000, 1273010718, 2010/5/4 22:5:18, 0, 49.89, 4.64
466000, 1273010719, 2010/5/4 22:5:19, 0, 49.89, 4.56
467001, 1273010720, 2010/5/4 22:5:20, 0, 49.89, 4.71
468000, 1273010721, 2010/5/4 22:5:21, 0, 49.89, 4.64
469000, 1273010722, 2010/5/4 22:5:22, 0, 49.89, 4.64
470000, 1273010723, 2010/5/4 22:5:23, 0, 49.89, 4.64
471001, 1273010724, 2010/5/4 22:5:24, 0, 49.31, 4.64
472000, 1273010725, 2010/5/4 22:5:25, 0, 49.89, 4.64
473000, 1273010726, 2010/5/4 22:5:26, 0, 49.31, 4.64
474000, 1273010727, 2010/5/4 22:5:27, 0, 49.89, 4.64
475000, 1273010728, 2010/5/4 22:5:28, 0, 49.31, 4.56
476001, 1273010729, 2010/5/4 22:5:29, 0, 49.89, 4.71
477000, 1273010730, 2010/5/4 22:5:30, 0, 49.31, 4.65
478000, 1273010731, 2010/5/4 22:5:31, 0, 49.31, 4.64
479000, 1273010732, 2010/5/4 22:5:32, 0, 49.31, 4.64
480001, 1273010733, 2010/5/4 22:5:33, 0, 49.31, 4.64
481000, 1273010734, 2010/5/4 22:5:34, 0, 49.31, 4.64
482000, 1273010735, 2010/5/4 22:5:35, 0, 49.31, 4.64
483000, 1273010736, 2010/5/4 22:5:36, 0, 49.31, 4.64
484000, 1273010737, 2010/5/4 22:5:37, 0, 49.31, 4.56
485000, 1273010738, 2010/5/4 22:5:38, 0, 49.31, 4.73
486000, 1273010739, 2010/5/4 22:5:39, 0, 49.31, 4.65
487000, 1273010740, 2010/5/4 22:5:40, 0, 49.31, 4.65
488000, 1273010741, 2010/5/4 22:5:41, 0, 49.31, 4.65
489000, 1273010742, 2010/5/4 22:5:42, 0, 49.31, 4.65
490002, 1273010743, 2010/5/4 22:5:43, 0, 49.31, 4.65
491000, 1273010744, 2010/5/4 22:5:44, 0, 49.31, 4.65
492000, 1273010745, 2010/5/4 22:5:45, 0, 49.31, 4.65
493001, 1273010746, 2010/5/4 22:5:46, 0, 49.31, 4.58
494001, 1273010747, 2010/5/4 22:5:47, 0, 49.31, 4.73
495000, 1273010748, 2010/5/4 22:5:48, 0, 48.73, 4.65
496000, 1273010749, 2010/5/4 22:5:49, 0, 49.31, 4.65
497000, 1273010750, 2010/5/4 22:5:50, 0, 48.73, 4.65
498000, 1273010751, 2010/5/4 22:5:51, 0, 48.73, 4.65
499000, 1273010752, 2010/5/4 22:5:52, 0, 48.73, 4.65
500000, 1273010753, 2010/5/4 22:5:53, 0, 48.73, 4.65
501000, 1273010754, 2010/5/4 22:5:54, 0, 48.73, 4.65
502000, 1273010755, 2010/5/4 22:5:55, 0, 48.73, 4.58
503000, 1273010756, 2010/5/4 22:5:56, 0, 48.73, 4.75
504000, 1273010757, 2010/5/4 22:5:57, 0, 48.73, 4.67
505000, 1273010758, 2010/5/4 22:5:58, 0, 48.73, 4.67
506000, 1273010759, 2010/5/4 22:5:59, 0, 48.73, 4.65
507000, 1273010760, 2010/5/4 22:6:0, 0, 48.73, 4.67
508000, 1273010761, 2010/5/4 22:6:1, 0, 48.73, 4.67
509000, 1273010762, 2010/5/4 22:6:2, 0, 48.73, 4.67
510000, 1273010763, 2010/5/4 22:6:3, 0, 48.73, 4.67
511000, 1273010764, 2010/5/4 22:6:4, 0, 48.73, 4.45
512000, 1273010765, 2010/5/4 22:6:5, 0, 48.73, 4.73
513000, 1273010766, 2010/5/4 22:6:6, 0, 48.73, 4.67
514000, 1273010767, 2010/5/4 22:6:7, 0, 48.73, 4.67
515000, 1273010768, 2010/5/4 22:6:8, 0, 48.15, 4.67
516000, 1273010769, 2010/5/4 22:6:9, 0, 48.73, 4.67
517000, 1273010770, 2010/5/4 22:6:10, 0, 48.73, 4.67
518000, 1273010771, 2010/5/4 22:6:11, 0, 48.15, 4.67
519000, 1273010772, 2010/5/4 22:6:12, 0, 48.15, 4.67
520000, 1273010773, 2010/5/4 22:6:13, 0, 48.15, 4.67
521000, 1273010774, 2010/5/4 22:6:14, 0, 48.15, 4.60
522000, 1273010775, 2010/5/4 22:6:15, 0, 48.15, 4.75
523000, 1273010776, 2010/5/4 22:6:16, 0, 48.15, 4.69
524000, 1273010777, 2010/5/4 22:6:17, 0, 48.15, 4.67
525000, 1273010778, 2010/5/4 22:6:18, 0, 48.15, 4.67
526000, 1273010779, 2010/5/4 22:6:19, 0, 48.15, 4.67
527000, 1273010780, 2010/5/4 22:6:20, 0, 48.15, 4.67
528000, 1273010781, 2010/5/4 22:6:21, 0, 48.15, 4.67
529000, 1273010782, 2010/5/4 22:6:22, 0, 48.15, 4.67
530000, 1273010783, 2010/5/4 22:6:23, 0, 48.15, 4.60
531000, 1273010784, 2010/5/4 22:6:24, 0, 48.15, 4.75
532000, 1273010785, 2010/5/4 22:6:25, 0, 48.15, 4.69
533000, 1273010786, 2010/5/4 22:6:26, 0, 48.15, 4.67
534000, 1273010787, 2010/5/4 22:6:27, 0, 48.15, 4.67
535000, 1273010788, 2010/5/4 22:6:28, 0, 48.15, 4.69
536000, 1273010789, 2010/5/4 22:6:29, 0, 48.15, 4.69
537000, 1273010790, 2010/5/4 22:6:30, 0, 48.15, 4.69
538000, 1273010791, 2010/5/4 22:6:31, 0, 48.15, 4.69
539000, 1273010792, 2010/5/4 22:6:32, 0, 48.15, 4.62
540000, 1273010793, 2010/5/4 22:6:33, 0, 48.15, 4.77
541000, 1273010794, 2010/5/4 22:6:34, 0, 48.15, 4.69
542000, 1273010795, 2010/5/4 22:6:35, 0, 48.15, 4.69
543000, 1273010796, 2010/5/4 22:6:36, 0, 48.15, 4.69
544000, 1273010797, 2010/5/4 22:6:37, 0, 48.15, 4.69
545000, 1273010798, 2010/5/4 22:6:38, 0, 48.15, 4.69
546000, 1273010799, 2010/5/4 22:6:39, 0, 48.15, 4.69
547000, 1273010800, 2010/5/4 22:6:40, 0, 48.15, 4.69
548000, 1273010801, 2010/5/4 22:6:41, 0, 48.15, 4.62
549000, 1273010802, 2010/5/4 22:6:42, 0, 48.15, 4.77
550000, 1273010803, 2010/5/4 22:6:43, 0, 48.15, 4.69
551000, 1273010804, 2010/5/4 22:6:44, 0, 48.15, 4.69
552000, 1273010805, 2010/5/4 22:6:45, 0, 48.15, 4.69
553000, 1273010806, 2010/5/4 22:6:46, 0, 47.57, 4.69
554000, 1273010807, 2010/5/4 22:6:47, 0, 47.57, 4.69
555000, 1273010808, 2010/5/4 22:6:48, 0, 47.57, 4.69
556000, 1273010809, 2010/5/4 22:6:49, 0, 47.57, 4.71
557001, 1273010810, 2010/5/4 22:6:50, 0, 47.57, 4.62
558000, 1273010811, 2010/5/4 22:6:51, 0, 47.57, 4.79
559000, 1273010812, 2010/5/4 22:6:52, 0, 47.57, 4.71
560000, 1273010813, 2010/5/4 22:6:53, 0, 47.57, 4.69
561000, 1273010814, 2010/5/4 22:6:54, 0, 47.57, 4.69
562001, 1273010815, 2010/5/4 22:6:55, 0, 47.57, 4.71
563000, 1273010816, 2010/5/4 22:6:56, 0, 47.57, 4.71
564000, 1273010817, 2010/5/4 22:6:57, 0, 47.57, 4.71
565000, 1273010818, 2010/5/4 22:6:58, 0, 47.57, 4.71
566000, 1273010819, 2010/5/4 22:6:59, 0, 47.57, 4.49
567000, 1273010820, 2010/5/4 22:7:0, 0, 47.57, 4.77
568000, 1273010821, 2010/5/4 22:7:1, 0, 47.57, 4.71
569000, 1273010822, 2010/5/4 22:7:2, 0, 47.57, 4.71
570000, 1273010823, 2010/5/4 22:7:3, 0, 47.57, 4.71
571000, 1273010824, 2010/5/4 22:7:4, 0, 47.57, 4.71
572000, 1273010825, 2010/5/4 22:7:5, 0, 47.57, 4.71
573000, 1273010826, 2010/5/4 22:7:6, 0, 47.57, 4.71
574000, 1273010827, 2010/5/4 22:7:7, 0, 47.57, 4.71
575000, 1273010828, 2010/5/4 22:7:8, 0, 47.57, 4.71
576000, 1273010829, 2010/5/4 22:7:9, 0, 47.57, 4.64
577000, 1273010830, 2010/5/4 22:7:10, 0, 47.57, 4.79
578000, 1273010831, 2010/5/4 22:7:11, 0, 47.57, 4.71
579000, 1273010832, 2010/5/4 22:7:12, 0, 47.57, 4.71
580000, 1273010833, 2010/5/4 22:7:13, 0, 47.57, 4.71
581000, 1273010834, 2010/5/4 22:7:14, 0, 47.57, 4.71
582000, 1273010835, 2010/5/4 22:7:15, 0, 47.57, 4.71
583000, 1273010836, 2010/5/4 22:7:16, 0, 47.57, 4.71
584001, 1273010837, 2010/5/4 22:7:17, 0, 46.99, 4.71
585000, 1273010838, 2010/5/4 22:7:18, 0, 46.99, 4.60
586000, 1273010839, 2010/5/4 22:7:19, 0, 46.99, 4.88
587000, 1273010840, 2010/5/4 22:7:20, 0, 46.99, 4.73
588000, 1273010841, 2010/5/4 22:7:21, 0, 46.99, 4.71
589000, 1273010842, 2010/5/4 22:7:22, 0, 46.99, 4.71
590000, 1273010843, 2010/5/4 22:7:23, 0, 46.99, 4.73
591000, 1273010844, 2010/5/4 22:7:24, 0, 46.99, 4.73
592000, 1273010845, 2010/5/4 22:7:25, 0, 46.99, 4.73
593000, 1273010846, 2010/5/4 22:7:26, 0, 46.99, 4.73
594000, 1273010847, 2010/5/4 22:7:27, 0, 46.99, 4.65
595000, 1273010848, 2010/5/4 22:7:28, 0, 46.99, 4.81
596000, 1273010849, 2010/5/4 22:7:29, 0, 46.99, 4.73
597000, 1273010850, 2010/5/4 22:7:30, 0, 46.99, 4.73
598000, 1273010851, 2010/5/4 22:7:31, 0, 46.99, 4.73
599000, 1273010852, 2010/5/4 22:7:32, 0, 46.99, 4.73
600000, 1273010853, 2010/5/4 22:7:33, 0, 46.99, 4.73
601000, 1273010854, 2010/5/4 22:7:34, 0, 46.99, 4.73
602000, 1273010855, 2010/5/4 22:7:35, 0, 46.99, 4.73
603000, 1273010856, 2010/5/4 22:7:36, 0, 46.99, 4.65
604000, 1273010857, 2010/5/4 22:7:37, 0, 46.99, 4.81
605000, 1273010858, 2010/5/4 22:7:38, 0, 46.99, 4.73
606000, 1273010859, 2010/5/4 22:7:39, 0, 46.99, 4.73
607000, 1273010860, 2010/5/4 22:7:40, 0, 46.99, 4.73
608000, 1273010861, 2010/5/4 22:7:41, 0, 46.99, 4.73
609000, 1273010862, 2010/5/4 22:7:42, 0, 46.99, 4.73
610000, 1273010863, 2010/5/4 22:7:43, 0, 46.99, 4.73
611000, 1273010864, 2010/5/4 22:7:44, 0, 46.99, 4.73
612000, 1273010865, 2010/5/4 22:7:45, 0, 46.99, 4.65
613000, 1273010866, 2010/5/4 22:7:46, 0, 46.99, 4.83
614000, 1273010867, 2010/5/4 22:7:47, 0, 46.99, 4.75
615000, 1273010868, 2010/5/4 22:7:48, 0, 46.99, 4.73
616000, 1273010869, 2010/5/4 22:7:49, 0, 46.99, 4.73
617000, 1273010870, 2010/5/4 22:7:50, 0, 46.41, 4.73
618000, 1273010871, 2010/5/4 22:7:51, 0, 46.41, 4.73
619000, 1273010872, 2010/5/4 22:7:52, 0, 46.41, 4.73
620000, 1273010873, 2010/5/4 22:7:53, 0, 46.41, 4.75
621000, 1273010874, 2010/5/4 22:7:54, 0, 46.41, 4.52
622000, 1273010875, 2010/5/4 22:7:55, 0, 46.41, 4.81
623000, 1273010876, 2010/5/4 22:7:56, 0, 46.41, 4.75
624000, 1273010877, 2010/5/4 22:7:57, 0, 46.41, 4.75
625001, 1273010878, 2010/5/4 22:7:58, 0, 46.41, 4.75
626000, 1273010879, 2010/5/4 22:7:59, 0, 46.41, 4.75
627000, 1273010880, 2010/5/4 22:8:0, 0, 46.41, 4.75
628000, 1273010881, 2010/5/4 22:8:1, 0, 46.41, 4.75
629000, 1273010882, 2010/5/4 22:8:2, 0, 46.41, 4.75
630000, 1273010883, 2010/5/4 22:8:3, 0, 46.41, 4.75
631000, 1273010884, 2010/5/4 22:8:4, 0, 46.41, 4.67
632000, 1273010885, 2010/5/4 22:8:5, 0, 46.41, 4.83
633000, 1273010886, 2010/5/4 22:8:6, 0, 46.41, 4.75
634000, 1273010887, 2010/5/4 22:8:7, 0, 46.41, 4.75
635000, 1273010888, 2010/5/4 22:8:8, 0, 46.41, 4.75
636000, 1273010889, 2010/5/4 22:8:9, 0, 46.41, 4.75
637000, 1273010890, 2010/5/4 22:8:10, 0, 46.41, 4.75
638000, 1273010891, 2010/5/4 22:8:11, 0, 46.41, 4.75
639000, 1273010892, 2010/5/4 22:8:12, 0, 46.41, 4.75
640000, 1273010893, 2010/5/4 22:8:13, 0, 46.41, 4.67
641000, 1273010894, 2010/5/4 22:8:14, 0, 46.41, 4.83
642000, 1273010895, 2010/5/4 22:8:15, 0, 46.41, 4.77
643000, 1273010896, 2010/5/4 22:8:16, 0, 46.41, 4.75
644000, 1273010897, 2010/5/4 22:8:17, 0, 46.41, 4.75
645000, 1273010898, 2010/5/4 22:8:18, 0, 46.41, 4.75
646000, 1273010899, 2010/5/4 22:8:19, 0, 46.41, 4.75
647000, 1273010900, 2010/5/4 22:8:20, 0, 46.41, 4.75
648001, 1273010901, 2010/5/4 22:8:21, 0, 46.41, 4.75
649000, 1273010902, 2010/5/4 22:8:22, 0, 45.83, 4.67
650000, 1273010903, 2010/5/4 22:8:23, 0, 45.83, 4.86
651000, 1273010904, 2010/5/4 22:8:24, 0, 45.83, 4.77
652000, 1273010905, 2010/5/4 22:8:25, 0, 45.83, 4.77
653001, 1273010906, 2010/5/4 22:8:26, 0, 45.83, 4.77
654000, 1273010907, 2010/5/4 22:8:27, 0, 45.83, 4.77
655000, 1273010908, 2010/5/4 22:8:28, 0, 45.83, 4.77
656000, 1273010909, 2010/5/4 22:8:29, 0, 45.83, 4.77
657000, 1273010910, 2010/5/4 22:8:30, 0, 45.83, 4.77
658000, 1273010911, 2010/5/4 22:8:31, 0, 45.83, 4.69
659000, 1273010912, 2010/5/4 22:8:32, 0, 45.83, 4.86
660000, 1273010913, 2010/5/4 22:8:33, 0, 45.83, 4.77
661000, 1273010914, 2010/5/4 22:8:34, 0, 45.83, 4.77
662000, 1273010915, 2010/5/4 22:8:35, 0, 45.83, 4.77
663000, 1273010916, 2010/5/4 22:8:36, 0, 45.83, 4.77
664001, 1273010917, 2010/5/4 22:8:37, 0, 45.83, 4.77
665000, 1273010918, 2010/5/4 22:8:38, 0, 45.83, 4.77
666000, 1273010919, 2010/5/4 22:8:39, 0, 45.83, 4.77
667000, 1273010920, 2010/5/4 22:8:40, 0, 45.83, 4.54
668000, 1273010921, 2010/5/4 22:8:41, 0, 45.83, 4.86
669000, 1273010922, 2010/5/4 22:8:42, 0, 45.83, 4.77
670000, 1273010923, 2010/5/4 22:8:43, 0, 45.83, 4.77
671000, 1273010924, 2010/5/4 22:8:44, 0, 45.83, 4.77
672000, 1273010925, 2010/5/4 22:8:45, 0, 45.83, 4.77
673000, 1273010926, 2010/5/4 22:8:46, 0, 45.83, 4.77
674000, 1273010927, 2010/5/4 22:8:47, 0, 45.83, 4.77
675000, 1273010928, 2010/5/4 22:8:48, 0, 45.83, 4.77
676000, 1273010929, 2010/5/4 22:8:49, 0, 45.83, 4.56
677000, 1273010930, 2010/5/4 22:8:50, 0, 45.83, 4.86
678000, 1273010931, 2010/5/4 22:8:51, 0, 45.83, 4.77
679001, 1273010932, 2010/5/4 22:8:52, 0, 45.83, 4.77
680000, 1273010933, 2010/5/4 22:8:53, 0, 45.83, 4.77
681000, 1273010934, 2010/5/4 22:8:54, 0, 45.83, 4.77
682000, 1273010935, 2010/5/4 22:8:55, 0, 45.83, 4.77
683000, 1273010936, 2010/5/4 22:8:56, 0, 45.83, 4.77
684000, 1273010937, 2010/5/4 22:8:57, 0, 45.83, 4.77
685000, 1273010938, 2010/5/4 22:8:58, 0, 45.83, 4.77
686000, 1273010939, 2010/5/4 22:8:59, 0, 45.83, 4.77
687000, 1273010940, 2010/5/4 22:9:0, 0, 45.83, 4.77
688000, 1273010941, 2010/5/4 22:9:1, 0, 45.83, 4.77
689000, 1273010942, 2010/5/4 22:9:2, 0, 45.25, 4.77
690000, 1273010943, 2010/5/4 22:9:3, 0, 45.25, 4.79
691000, 1273010944, 2010/5/4 22:9:4, 0, 45.25, 4.79
692000, 1273010945, 2010/5/4 22:9:5, 0, 45.25, 4.79
693000, 1273010946, 2010/5/4 22:9:6, 0, 45.25, 4.79
694000, 1273010947, 2010/5/4 22:9:7, 0, 45.25, 4.79
695000, 1273010948, 2010/5/4 22:9:8, 0, 45.25, 4.71
696000, 1273010949, 2010/5/4 22:9:9, 0, 45.25, 4.88
697000, 1273010950, 2010/5/4 22:9:10, 0, 45.25, 4.79
698000, 1273010951, 2010/5/4 22:9:11, 0, 45.25, 4.79
699000, 1273010952, 2010/5/4 22:9:12, 0, 45.25, 4.79
700000, 1273010953, 2010/5/4 22:9:13, 0, 45.25, 4.79
701000, 1273010954, 2010/5/4 22:9:14, 0, 45.25, 4.79
702000, 1273010955, 2010/5/4 22:9:15, 0, 45.25, 4.79
703000, 1273010956, 2010/5/4 22:9:16, 0, 45.25, 4.79
704000, 1273010957, 2010/5/4 22:9:17, 0, 45.25, 4.71
705000, 1273010958, 2010/5/4 22:9:18, 0, 45.25, 4.88
706000, 1273010959, 2010/5/4 22:9:19, 0, 45.25, 4.81
707000, 1273010960, 2010/5/4 22:9:20, 0, 45.25, 4.79
708000, 1273010961, 2010/5/4 22:9:21, 0, 45.25, 4.79
709000, 1273010962, 2010/5/4 22:9:22, 0, 45.25, 4.79
710001, 1273010963, 2010/5/4 22:9:23, 0, 45.25, 4.79
711000, 1273010964, 2010/5/4 22:9:24, 0, 45.25, 4.79
712000, 1273010965, 2010/5/4 22:9:25, 0, 45.25, 4.79
713000, 1273010966, 2010/5/4 22:9:26, 0, 45.25, 4.71
714000, 1273010967, 2010/5/4 22:9:27, 0, 45.25, 4.88
715000, 1273010968, 2010/5/4 22:9:28, 0, 45.25, 4.81
716000, 1273010969, 2010/5/4 22:9:29, 0, 45.25, 4.79
717000, 1273010970, 2010/5/4 22:9:30, 0, 45.25, 4.79
718000, 1273010971, 2010/5/4 22:9:31, 0, 45.25, 4.79
719000, 1273010972, 2010/5/4 22:9:32, 0, 45.25, 4.79
720000, 1273010973, 2010/5/4 22:9:33, 0, 45.25, 4.79
721000, 1273010974, 2010/5/4 22:9:34, 0, 45.25, 4.79
722000, 1273010975, 2010/5/4 22:9:35, 0, 45.25, 4.56
723000, 1273010976, 2010/5/4 22:9:36, 0, 45.25, 4.88
724000, 1273010977, 2010/5/4 22:9:37, 0, 45.25, 4.81
725000, 1273010978, 2010/5/4 22:9:38, 0, 45.25, 4.79
726000, 1273010979, 2010/5/4 22:9:39, 0, 45.25, 4.79
727000, 1273010980, 2010/5/4 22:9:40, 0, 45.25, 4.79
728000, 1273010981, 2010/5/4 22:9:41, 0, 45.25, 4.79
729001, 1273010982, 2010/5/4 22:9:42, 0, 45.25, 4.81
730000, 1273010983, 2010/5/4 22:9:43, 0, 45.25, 4.81
731000, 1273010984, 2010/5/4 22:9:44, 0, 44.67, 4.81
732000, 1273010985, 2010/5/4 22:9:45, 0, 44.67, 4.81
733000, 1273010986, 2010/5/4 22:9:46, 0, 44.67, 4.81
734000, 1273010987, 2010/5/4 22:9:47, 0, 44.67, 4.81
735000, 1273010988, 2010/5/4 22:9:48, 0, 44.67, 4.81
736000, 1273010989, 2010/5/4 22:9:49, 0, 44.67, 4.81
737000, 1273010990, 2010/5/4 22:9:50, 0, 44.67, 4.81
738000, 1273010991, 2010/5/4 22:9:51, 0, 44.67, 4.81
739000, 1273010992, 2010/5/4 22:9:52, 0, 44.67, 4.81
740000, 1273010993, 2010/5/4 22:9:53, 0, 44.67, 4.81
741000, 1273010994, 2010/5/4 22:9:54, 0, 44.67, 4.73
742000, 1273010995, 2010/5/4 22:9:55, 0, 44.67, 4.90
743000, 1273010996, 2010/5/4 22:9:56, 0, 44.67, 4.81
744000, 1273010997, 2010/5/4 22:9:57, 0, 44.67, 4.81
745000, 1273010998, 2010/5/4 22:9:58, 0, 44.67, 4.81
746000, 1273010999, 2010/5/4 22:9:59, 0, 44.67, 4.81
747000, 1273011000, 2010/5/4 22:10:0, 0, 44.67, 4.81
748000, 1273011001, 2010/5/4 22:10:1, 0, 44.67, 4.81
749000, 1273011002, 2010/5/4 22:10:2, 0, 44.67, 4.81
750000, 1273011003, 2010/5/4 22:10:3, 0, 44.67, 4.73
751000, 1273011004, 2010/5/4 22:10:4, 0, 44.67, 4.90
752000, 1273011005, 2010/5/4 22:10:5, 0, 44.67, 4.83
753000, 1273011006, 2010/5/4 22:10:6, 0, 44.67, 4.81
754000, 1273011007, 2010/5/4 22:10:7, 0, 44.67, 4.81
755001, 1273011008, 2010/5/4 22:10:8, 0, 44.67, 4.81
756000, 1273011009, 2010/5/4 22:10:9, 0, 44.67, 4.81
757000, 1273011010, 2010/5/4 22:10:10, 0, 44.67, 4.81
758000, 1273011011, 2010/5/4 22:10:11, 0, 44.67, 4.81
759000, 1273011012, 2010/5/4 22:10:12, 0, 44.67, 4.73
760000, 1273011013, 2010/5/4 22:10:13, 0, 44.67, 4.92
761000, 1273011014, 2010/5/4 22:10:14, 0, 44.67, 4.83
762000, 1273011015, 2010/5/4 22:10:15, 0, 44.67, 4.83
763000, 1273011016, 2010/5/4 22:10:16, 0, 44.67, 4.83
764000, 1273011017, 2010/5/4 22:10:17, 0, 44.67, 4.83
765000, 1273011018, 2010/5/4 22:10:18, 0, 44.67, 4.81
766000, 1273011019, 2010/5/4 22:10:19, 0, 44.67, 4.83
767000, 1273011020, 2010/5/4 22:10:20, 0, 44.67, 4.83
768000, 1273011021, 2010/5/4 22:10:21, 0, 44.67, 4.73
769000, 1273011022, 2010/5/4 22:10:22, 0, 44.67, 4.92
770000, 1273011023, 2010/5/4 22:10:23, 0, 44.67, 4.83
771000, 1273011024, 2010/5/4 22:10:24, 0, 44.67, 4.81
772000, 1273011025, 2010/5/4 22:10:25, 0, 44.67, 4.83
773000, 1273011026, 2010/5/4 22:10:26, 0, 44.67, 4.83
774000, 1273011027, 2010/5/4 22:10:27, 0, 44.67, 4.83
775000, 1273011028, 2010/5/4 22:10:28, 0, 44.67, 4.83
776001, 1273011029, 2010/5/4 22:10:29, 0, 44.09, 4.83
